ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
77765;"Vilniaus EXPRESS MARKET Jasinskio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"J. Jasinskio g.";;1;;25.267651;54.688005;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T19:30:16.373+02:00
77794;"Vilniaus EXPRESS MARKET Paribio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Paribio g.";;30B;;25.244228;54.699918;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-29T08:27:11.750+02:00
77751;"Vilniaus EXPRESS MARKET Sapiegos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"L. Sapiegos g.";;1C;;25.310487;54.696357;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-29T09:26:52.753+02:00
77753;"Vilniaus Galgių IKI paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Galgių k.";;"Centrinė g.";;62;;25.412895;54.725091;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T10:55:07.717+02:00
88888;"Vilniaus Grigiškių MAXIMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Grigiškių m.";;"Kovo 11-osios g.";;38;;25.098455;54.670221;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-23T13:11:35.463+02:00
77744;"Vilniaus IKI Bajorų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Bajorų kel.";;4;;25.261733;54.754760;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-23T15:23:05.870+02:00
77725;"Vilniaus IKI Buivydiškių g. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Buivydiškių g.";;17;;25.238334;54.713679;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje, už taromato";2020-12-23T15:10:10.303+02:00
88850;"Vilniaus IKI Didlaukio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Didlaukio g.";;80A;;25.269791;54.728806;;;;;;;;;;"Paštomatą rasite lauke, parkinge iš Baltupio g. pusės, prie sienos";2020-12-27T07:45:28.810+02:00
77769;"Vilniaus IKI Dzūkų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Dzūkų g.";;1;;25.275839;54.665135;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-29T08:51:45.837+02:00
77795;"Vilniaus IKI Franko paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"J. Franko g.";;2A;;25.283548;54.760744;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T20:09:24.683+02:00
77776;"Vilniaus IKI Gabijos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Gabijos g.";;36;;25.223963;54.736066;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje, šalia taromato";2020-12-29T08:10:30.997+02:00
77768;"Vilniaus IKI Geležinio Vilko paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Geležinio Vilko g.";;9A;;25.239147;54.671039;;;;;;;;;;"Paštomatą rasite lauke, dešinėje įėjimo į parduotuvę pusėje, automobilių </br> parkavimo aikštelėje";2020-12-27T20:24:10.160+02:00
88862;"Vilniaus IKI Jeruzalės paštomatas ";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Jeruzalės g.";;17;;25.278166;54.743055;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje </br> už kampo";2020-12-27T07:50:03.770+02:00
77763;"Vilniaus IKI Jonažolių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Jonažolių g.";;1;;25.214963;54.667056;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T10:54:15.300+02:00
77779;"Vilniaus IKI Juodojo Kelio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Juodasis kel.";;35A;;25.341917;54.662288;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-29T08:48:46.880+02:00
77766;"Vilniaus IKI Mindaugo paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Mindaugo g.";;25;;25.273988;54.673122;;;;;;;;;;"Paštomatą rasite lauke prie pastato sienos, kuri ribojasi su tvora, kairėje </br>  įėjimo į parduotuvę pusėje, už kampo";2020-12-27T19:32:36.720+02:00
77748;"Vilniaus IKI Saulėtekio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Saulėtekio al.";;43;;25.342202;54.725093;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje, po laiptais";2020-12-27T09:11:43.610+02:00
77727;"Vilniaus IKI Stanevičiaus paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"S. Stanevičiaus g.";;23;;25.254926;54.723805;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje pagrindinio įėjimo į parduotuvę pusėje";2020-12-27T09:04:48.150+02:00
88852;"Vilniaus IKI Šeškinės paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Šeškinės g.";;32;;25.245829;54.715510;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T07:46:42.243+02:00
77775;"Vilniaus IKI Žemynos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žemynos g.";;2;;25.225327;54.725731;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę </br> pusėje, už kampo";2020-12-29T09:05:31.167+02:00
77793;"Vilniaus IKI Žirmūnų 145 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žirmūnų g.";;145;;25.297677;54.722431;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T20:11:55.687+02:00
77791;"Vilniaus IKI Žirmūnų 2 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žirmūnų g.";;2;;25.299597;54.697362;;;;;;;;;;"Paštomatą rasite lauke prie tolimosios sienos, dešinėje įėjimo į parduotuvę </br>  pusėje, už kampo";2020-12-27T10:51:14.810+02:00
77745;"Vilniaus IMPULS Asanavičiūtės paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Loretos Asanavičiūtės g.";;15;;25.209832;54.689000;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į sporto klubą pusėje";2020-12-27T10:31:23.783+02:00
77764;"Vilniaus LPSK Basanavičiaus 29A paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"J. Basanavičiaus g.";;29A;;25.267909;54.681997;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į pastatą pusėje";2020-12-27T19:31:32.163+02:00
77728;"Vilniaus MAXIMA Antakalnio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Antakalnio g.";;75A;;25.316486;54.715466;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-23T15:21:20.937+02:00
77729;"Vilniaus MAXIMA Architektų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Architektų g.";;152;;25.213272;54.682997;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T09:14:07.047+02:00
77758;"Vilniaus MAXIMA Gedvydžių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Gedvydžių g.";;17;;25.238612;54.736906;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T10:55:39.750+02:00
88887;"Vilniaus MAXIMA Grybo paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"V. Grybo g.";;21;;25.315857;54.703756;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje pastato pusėje, šalia taromato";2020-12-23T13:20:33.527+02:00
77730;"Vilniaus MAXIMA Kęstučio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kęstučio g.";;37;;25.251019;54.693534;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-23T15:22:21.083+02:00
77777;"Vilniaus MAXIMA Medeinos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Medeinos g.";;39;;25.220814;54.727851;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T19:25:22.480+02:00
77767;"Vilniaus MAXIMA Mindaugo paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Mindaugo g.";;11;;25.273446;54.677870;;;;;;;;;;"Paštomatą rasite 2-ame parkavimo aikštelės aukšte, kairėje įėjimo į parduotuvę </br> pusėje, už kampo, prie pastato sienos";2020-12-27T20:22:45.310+02:00
77732;"Vilniaus MAXIMA Naugarduko paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Naugarduko g.";;84;;25.258687;54.669187;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Naugarduko g. pusės";2020-12-23T15:24:09.213+02:00
77772;"Vilniaus MAXIMA Pergalės paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Pergalės g.";;42;;25.414166;54.681630;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-29T08:57:13.327+02:00
77733;"Vilniaus MAXIMA Pilaitės paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Pilaitės pr.";;31;;25.188054;54.709252;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Pilaitės pr. pusės";2020-12-27T09:20:30.200+02:00
88822;"Vilniaus MAXIMA Sausio 13-os paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Sausio 13-osios g.";;2;;25.221203;54.692828;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje ";2020-12-23T14:18:34.500+02:00
77726;"Vilniaus MAXIMA Savanorių 31 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Savanorių pr.";;31;;25.247727;54.673846;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T09:28:42.240+02:00
77747;"Vilniaus MAXIMA Taikos 162A paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Taikos g.";;162A;;25.215334;54.712458;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T09:05:49.050+02:00
88813;"Vilniaus MAXIMA Tuskulėnų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Tuskulėnų g.";;66;;25.288749;54.702362;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T08:04:53.563+02:00
77774;"Vilniaus MAXIMA Ukmergės g. 282 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;282;;25.239511;54.727454;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-29T08:58:35.850+02:00
88820;"Vilniaus MAXIMA Viršuliškių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Viršuliškių g.";;30;;25.222248;54.709389;;;;;;;;;;"Paštomatą rasite lauke, prie įvažiavimo į stovėjimo aikštelę";2020-12-27T08:17:30.097+02:00
88889;"Vilniaus MAXIMA Šaltkalvių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Šaltkalvių g.";;2;;25.272317;54.661525;;;;;;;;;;"Paštomatą rasite lauke,  prie pastato sienos šalia taromato";2020-12-23T13:15:36.807+02:00
77785;"Vilniaus MAXIMA Žalgirio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žalgirio g.";;105;;25.282689;54.704300;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-29T09:10:03.630+02:00
77786;"Vilniaus NORFA Ateities paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ateities g.";;10;;25.267757;54.737135;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T20:00:05.773+02:00
77788;"Vilniaus NORFA BAZĖ paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Savanorių pr.";;176;;25.226200;54.652326;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T10:39:27.120+02:00
88848;"Vilniaus NORFA Genių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Genių g.";;10A;;25.421732;54.688179;;;;;;;;;;"Paštomatą rasite lauke, prie sienos kairėje įėjimo į parduotuvę pusėje";2020-12-27T07:44:52.067+02:00
77752;"Vilniaus NORFA Gvazdikų Sodų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Gvazdikų Sodų 1-oji g.";;1;;25.368341;54.756815;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T10:28:42.483+02:00
77761;"Vilniaus NORFA Kavoliuko paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Algimanto Petro Kavoliuko g.";;6;;25.211137;54.697605;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-29T09:10:57.547+02:00
88878;"Vilniaus NORFA Minsko paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Minsko pl.";;3;;25.305245;54.652141;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T07:34:07.213+02:00
88890;"Vilniaus NORFA Molėtų pl. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Molėtų pl.";;47;;25.272245;54.772084;;;;;;;;;;"Paštomatą rasite lauke prie pastato sienos, iš Molėtų pl. pusės";2020-12-23T13:08:16.317+02:00
77762;"Vilniaus NORFA Parodų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Parodų g.";;1A;;25.223609;54.673947;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T10:40:14.990+02:00
77734;"Vilniaus NORFA Rygos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Rygos g.";;49;;25.212569;54.719025;;;;;;;;;;"Paštomatą rasite lauke prie sienos, iš Rygos g. pusės";2020-12-27T08:58:51.880+02:00
88879;"Vilniaus NORFA Žvalgų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kalvarijų g.";;151;;25.287830;54.721530;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2020-12-23T13:50:49.187+02:00
77783;"Vilniaus PC AKROPOLIS paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ozo g.";;25;;25.263246;54.711370;;;;;;;;;;"Paštomatą rasite lauke prie sienos, 5 įėjimo į PC dešinėje, netoli parduotuvės Ermitažas";2020-12-27T20:25:16.540+02:00
88811;"Vilniaus PC DOMUS PRO paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;308;;25.225183;54.740274;;;;;;;;;;"Paštomatą rasite lauke prie pastato sienos, iš Ukmergės g. pusės";2020-12-27T08:18:28.810+02:00
88814;"Vilniaus PC MANDARINAS paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ateities g.";;91;;25.246227;54.731491;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į prekybos centrą pusėje";2020-12-27T08:19:36.140+02:00
77787;"Vilniaus PC OZAS paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ozo g.";;18;;25.276921;54.714811;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje pagrindinio įėjimo į PC pusėje, </br> netoli parkingo";2020-12-27T20:17:03.457+02:00
77773;"Vilniaus Pagirių MAXIMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Pagirių k.";;"Durpių g.";;36;;25.201983;54.578411;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T19:55:08.493+02:00
88858;"Vilniaus RIMI Architektų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Architektų g.";;19;;25.213588;54.673672;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T07:47:25.433+02:00
77735;"Vilniaus RIMI Fabijoniškių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;233;;25.244926;54.720839;;;;;;;;;;"Paštomatą rasite lauke prie sienos, iš Ukmergės g. pusės";2020-12-23T14:52:24.857+02:00
77736;"Vilniaus RIMI Kareivių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kareivių g.";;11A;;25.299687;54.717590;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į prekybos centrą pusėje, už kampo";2020-12-23T14:46:36.230+02:00
77737;"Vilniaus RIMI Medeinos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Medeinos g.";;8;;25.226908;54.729681;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-23T15:16:43.893+02:00
88859;"Vilniaus RIMI Rygos paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Rygos g.";;8;;25.224671;54.715875;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T07:48:25.890+02:00
88815;"Vilniaus RIMI Savanorių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kedrų g.";;4;;25.257998;54.675640;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje pagrindinio iėjimo į parduotuvę </br> pusėje";2020-12-27T08:09:37.343+02:00
88823;"Vilniaus RIMI Vydūno paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Vydūno g.";;4;;25.188892;54.707191;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2020-12-27T08:10:39.703+02:00
77738;"Vilniaus RIMI Zarasų g. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Zarasų g.";;5A;;25.311927;54.680978;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T09:09:54.723+02:00
77771;"Vilniaus RIMI Šiaurės g. paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Šiaurės g.";;37;;25.411762;54.701116;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-27T20:11:04.357+02:00
88816;"Vilniaus RIMI Žirmūnų paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žirmūnų g.";;64;;25.300741;54.712017;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje ""Topo centro"" įėjimo pusėje";2020-12-27T08:11:32.977+02:00
77780;"Vilniaus Riešės MAXIMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Riešės k.";;"Beržų g.";;2E;;25.235768;54.808076;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, </br> už kampo";2020-12-29T09:11:58.880+02:00
77789;"Vilniaus SMĖLIO ARENA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Justiniškių g.";;12;;25.219334;54.703390;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į Smėlio Areną pusėje";2020-12-27T10:27:59.047+02:00
77759;"Vilniaus Salininkų NORFA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Salininkų g.";;129A;;25.263751;54.605224;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę </br> pusėje, už kampo";2021-01-15T12:05:27.800+02:00
77757;"Vilniaus Tarandės RIMI paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Vaivadiškių g.";;2;;25.203208;54.748370;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į turgų pusėje";2020-12-27T10:41:55.057+02:00
77750;"Vilniaus VC 2000 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Jogailos g.";;4;;25.278709;54.686245;;;;;;;;;;"Paštomatą rasite VC 2000 pastato viduje, kairėje pusėje. Ieškokite </br>  Omniva lipduko ant pastato durų";2020-12-27T10:24:27.850+02:00
77782;"Vilniaus VC EVOLUTION paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Ukmergės g.";;223;;25.248924;54.715259;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į VC pusėje, už kampo";2020-12-27T20:23:30.637+02:00
77792;"Vilniaus VC SIGMA paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Kalvarijų g.";;127;;25.286792;54.711762;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę </br> DROGAS pusėje, už kampo";2020-12-27T20:21:42.750+02:00
77743;"Vilniaus VC ŽALGIRIO 135 paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Žalgirio g.";;135;;25.272422;54.704980;;;;;;;;;;"Paštomatą rasite lauke prie sienos, prie įvažiavimo į vidinį kiemą iš Žalgirio g. pusės";2020-12-27T09:00:03.270+02:00
88818;"Vilniaus VIADA Saltoniškių paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Saltoniškių g.";;12;;25.259948;54.699262;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje degalinės įėjimo pusėje";2020-12-23T13:54:52.120+02:00
88826;"Vilniaus VIADA Saulėtekio paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus m. sav.";"Vilniaus m.";;"Nemenčinės pl.";;5;;25.326769;54.726292;;;;;;;;;;"Paštomatą rasite lauke prie sienos, galinėje degalinės pusėje";2020-12-27T08:13:38.070+02:00
77790;"Vilniaus Zujūnų IKI paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Antežerių k.";;"Žalioji g.";;22A;;25.183948;54.730687;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-27T11:00:08.953+02:00
96149;"Vinni Spordikompleksi pakiautomaat";0;EE;"Lääne-Viru maakond";"Vinni vald";"Vinni alevik";;"Sõpruse tn";;16;;26.425841;59.289998;;;;;;;;;;;2019-10-14T06:47:11.707+03:00
90119;"Virtsu postiautomaat";0;EE;"Pärnu maakond";"Lääneranna vald";"Virtsu alevik";;"Tallinna mnt";;13;;23.514918;58.572393;;;;;;;;;;;2021-01-19T02:00:03.230+02:00
90195;"Virtsu postipunkt";1;EE;"Pärnu maakond";"Lääneranna vald";"Virtsu alevik";;"Tööstuse tn";;9;;23.531350;58.579311;"E,T,K,N,R 10:00-17:00 L 10:00-15:00 P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2021-01-15T12:46:51.007+02:00
44094;"Viru-Nigula postipunkt";1;EE;"Lääne-Viru maakond";"Viru-Nigula vald";"Viru-Nigula alevik";;"Kirikaia tn";;2;;26.689319;59.447138;"E,T,K 10:00-14:00 N 14:00-18:00 R 12:00-14:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2020-12-10T14:50:11.987+02:00
55582;"Visagino NORFA Taikos paštomatas";0;LT;"Utenos apskr.";"Visagino sav.";"Visagino m.";;"Taikos pr.";;10;;26.431304;55.603540;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2020-12-29T08:22:03.770+02:00
88840;"Visagino VIADA paštomatas";0;LT;"Utenos apskr.";"Visagino sav.";"Visagino m.";;"Statybininkų g.";;1;;26.438763;55.594513;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į degalinę pusėje, už kampo";2020-12-23T12:41:34.253+02:00
9157;"Viļakas Balvu ielas pakomāts";0;LV;"Viļakas novads";Viļaka;;;"Balvu iela";;5;;27.671238;57.184162;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2020-11-12T14:25:48.973+02:00
